id,title,price,location,url,img_url,agent_name,agent_company,area,district
883,世博近8|13号线成山路站 精装一室 随时可看 可办居住证,4000,上钢新村    上钢一村 距13号线-成山路438m,https://sh.58.com/zufang/82420405809629x.shtml?compressed_params=H4sIAAAAAAAAA1VSXXOqMBD9N77REkAhD84dLdA4KAQvNqUvDl-CoaQKhgq__i7OdDr3IbP52rPnnN3unC-RhQ3DsDDSNAstVE3FljFXEULYmFVfsis2-VLHBsYLrGE8X2hzdT7rqkSUV5mIZVfes9_j9FezsDXLk1vy90u2WbHUZjcoY-hFjnKrUE5GYilGsTAVrKYnRUMaLizVtHKzmCX58TZciiW_zz6LEtI_l8_P0y77PGf109x6yr6aZy6by59b0pbFbdmNV3RJ9LxNAnbo49P7bl81Q7DrEB4pz2rKo7zlUUBZFrwnAbp8fL8dIjPtiBPTSlZNta86IhXJ7Te6chlN4kD0ftCRqG-Qr7ekGSnZsAbboeBq38ISXMSU2LCwFxERUJ4Cfjq2JM2hTi647wkiasGj33iuQ-HYY0TsLXDaCuYArooox17rmCtnzB1n3O5eA6Nad0ZqdSdl7d5fXi7s9eVQVsqBwNvNA4yQ1ubisArvcgVay_1xY17Z5sO9iXNYycGMN6WrlP1eV83r__8-6jA6x2EEGC1PgWfTU-aAJlyDHl0Qp49IA5psTwyZLokfUvBF8G9Gz3HcDFnfERzQCu7Ivmq5XIvBZYAFeTZ45deUASZXQ8rsXDCMBJs8gBzwE95iiiKdsgh0pzHF9o8vnkh04IC3Dy7M8YCnBzw9p18k_iovZeoO76YaqGTRtL57HIZXT6L4CnVrutZ1cdZDgVJLED-PCNSMfrDN4u5MvYuQqB8xBC7biDhIDk4o-ULphiZuCIb--z0dof8rF2YiCwVTFJidbbtytnLiCJgP7HU9-RJ2XIygXZ_8Ouz2x2muBGu2tPeRnObr4YkI_gHVgEbrZgMAAA==,https://pic1.58cdn.com.cn/anjuke_58/6cd84fa48c6f2e6bfc9a68eef710061d?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,杜强芳,我爱我家,97,上钢新村
884,上海南站周边南北两房，居家自主初次出租，可长租，居住证，钥匙,6000,康健    康乐小区(徐汇) 距1号线-上海南站700m,https://sh.58.com/zufang/82277034947676x.shtml?compressed_params=H4sIAAAAAAAAA11SXZOiMBD8N75xSwQRHqwr3XCXPVwSPSTqixU-FIPJKggKv_6G3aq7qntIzSTp6fT0pD5nM-R6tm27HhqPXeSYY9Nz7YmJEPLsUfHR1PlbNrM8Czlo6o698WQAjOpC6NOtEXpWQiL_7QGM7InrjDJxF78_mirNZ-PRHd5JndyxhJca-UQIwxamZ3iO5RhHV0xd-3icmONkJLLDvbvmM_kcXfITlF9mLy9Dll7Oaflt4n5LP9SLbNT1-11Up_w-q_sbugorqwTlm3Z33L6vC9XR9xp5vebmUku9q4i_ZNxst4Ki6_4Rb6JpUhN_x4qmUMW6qEljNBLHbP6DM7Gjug1pTaJWodCqiOoZeePKwyvg6jXxW4ZMqknYa5kGEdFUI9xqYlqaJ4BNy4p4ARvOefoVZRToc7nSPu4jgpdMRkvNfcCaiEkv0CQKHomOQ6xjetk-6evCpvUip2pxuoznr5frPKM_u91wB_WANwPVrQ6n9mE0xTTb7B9PtXz0T4kPTbF23vbrvlnfjO0-eP6Hu4OGGBZweJSRCIE-8CZsGfFAN85YhNvIx6sI-mM8KVmXlnU3XSgegj8Y6XPmqMKndaeXmmCobxbVHHqEmkomGXiUaWS2jH_e9xqlwIXBx7DUKEQMqVbzCEEOfvrgHz4ADmLkagmeInPFiBo0xLCCKGSvvhHE67YR63fnVJ2w1UlDbKbGL78zbxN_mItyK4ldDV7XHHrwcQl8f7m3y93gMbyvvyJoYeWUsyJsdYup6jODdVOnJg9HyySGmSO2yIpqjpeVfBQNB-3FMGvg_OROgdcvh5kyGVoM_kbU0WwzL4E_sTRhvJEPzuaKKqTA0z-CJKwRaQMAAA==,https://pic8.58cdn.com.cn/anjuke_58/dd0b5653f1ff85fae41b05b99dffa67f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,吴建国,我爱我家,00,康健
885,靓盘！超值设施完善75.00平南北,5700,古美罗阳    平阳三街坊 距12号线-虹莘路999m,https://sh.58.com/zufang/82384790871387x.shtml?compressed_params=H4sIAAAAAAAAA1VSW3OiMBT-N77RJoJcHpwdW7BxoBC6KKUvTiAKBIkKhi38-j30ZWcfmHPm3PJd6Gu-xrZjGIbt4OXSxiZaIsc2Vghj7BiL6qr6046vdcdYGRitbGu1RAgZi75isrwrJtelak_1RV1HKPwrw47lYHvB2YP9vqquOK2Xiwe8xnVs6CY7a0tmMc0olieNMa5rTqFj20Rnk2O0YPz4GG-ntfheXE4lrF_Wz89zVlzqonla2U_FtX0Wqr39erCuPD3W_XTHN6bzjkXpfsjOn-8fVTtG7z12JomdjOK86QSKIQ8-WYRvX38O-8TKe-JltFJVW31UPVGaEu6BbrYpZVkkhzDqSTK0ONQ70k6U7NLWcSH3YoqdgRI3ktiLZOL6EucZhboUoU5xOEmRNDRxeUfcgTpzLBqYi3vhxgkpfElQJgWaqCg4xTLroCc9a-NN3POm4P0tMqqX3sjt_qy9bL9fX2_p2-u-rLQ9gd7Dl54b08Yy95v4W22Aa_lx3Fn3dPe1fcg6rtRoZbtyq5XDh46s-_9zX02c1FmcwI1O5JgKBNhBozTnVIQxTb0oIa2fkJkX4MQ570b30KZF3E5ZplLJ-9ENgPtBEUeXYxgooeWzbrAD-kjQ2-Od8ALQHVOSNMAXODuzXgGdNRII-jKAmQj08WXdAH-ITG8kDgOYhV3AUGc-4PS9wWThhpcq346fFooQMdsu3B7H8c1XOLvDuw190XVZ6-BxbksS8oQk_o83P7et0zfwBV-wbH5iDLiCZPSwJB6mlQX-b006zP7LSdXcbKHXEy2V2NVp6le0An_ne_D93H5pBuAV9QJFgBc8sezdGB-TscBKmBX8Sw0dJWiT64p4fwEo2pfkbAMAAA==,https://pic4.58cdn.com.cn/anjuke_58/f9d9ddd9c77d9d76d0474d5afaaaf498?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈文亮,我爱我家,0,古美罗阳
886,临沂六村 双南两房 一梯两户 采光好 近地铁 看房随时,4800,南码头    临沂六村 距6号线-临沂新村570m,https://sh.58.com/zufang/82351083714013x.shtml?compressed_params=H4sIAAAAAAAAA1VRS3OiQBD-N95IGEFgDtaWBsxYGBhclJCLxUtxyHQUHDbw67fJZWsP1PQw3V9_j-5aLolDTdN0KJnPHWLpc5065kInhFBzVn-prtqWS4OaRKeWbhMDC4vOujqDy11lsIQMZPb4Uv9-YT9ZmM6szB7Z7y_VFtVyPntMm4hVWLl11hySF5ppUV3LC2Jrhr6ozo5-dqp5NcvK02O4VUvxPfusLjj-uXx-nqri81o0TwvnqfiSz0LJ269H1l6qx7Ib7-SWGWWbhcmhT8_vb_taDuFbR-gIJIhAUMKJm4JwyXsWktvHn-MhtvOOeSmvVS3rfd0xpSnhHvlqk_AsDaEPwo7FvSSB0TI5crZNJHV7rHtOoMQPcfUUYtcHkqfA4pAn8Q4YTHXfem7ZimDH6XTKBvuiTrhRzAofGM4JfeSimHDSFt-A2itvLD1v3L29hma97szc6c7aevP98nJLXl8Ol1o7MHx7-OC5EW9s67CKvtUKtV72p619T7Yfmwdco1oNdrq9bLRLvzd0-_5_30cTxdc0ihGjFXnKmdeAyBvkXqJPBifSiJn0Y-b6LdtoeB9VQo9y2OdyTFM-eE3H8h4GOEpWpLDa1IpNHkKJM-iVV3IRNy16ACQeOQkaTibNNOQiQN1xCEKWuBf1YzYN-ndtItTkQ2ZgL2ZCCuTh-cjTR56-11tZsCovKt8M77Ye6sySbbA5DcOrr0h6x70NXxsGXI0Is3CABcgl9n-y-cG2q2_Ui7sJ7pvOiLN4h3MRr6GXicL8aYQajlzIELJyLYm76xg0fNjXrfDrdhWMauKImD_Y6ybi4idT1EsxE9vZDtEpZlYOK7cHZiWy9kb0iSgBfwGaD0wpaAMAAA==,https://pic3.58cdn.com.cn/anjuke_58/3fade77028d091a5bc7969c65f41b691?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈素芳,我爱我家,46,南码头
887,近地铁 近恒越 精装修 南北通透 随时看房 领包入住,4300,曹路    金海华城海清佳苑,https://sh.58.com/zufang/82421919426394x.shtml?compressed_params=H4sIAAAAAAAAA1WR3XKbMBCF38Z3NAgwoAtPxw448pCA5GITcpMR4ICFJdtgkZin75LOtNMLzepn92jPt_2xWiAfO47jY2RZPnJNy8S-MzcRQtiZNWfdHzbVwsZw49qmYznYcqz5rG-4qq-aq0XJzyf97wzJrmXPZxW_8V9n3ZWHhTW7wTdWxZHnOJVRmbgwHM90Dd_ybaOwC15Y2OUffjHj1fvtfjksxNfsdKih_LR4eJh25elYtj_m_o_yLB-ElpefN97Vh9uiH6_owu2q40m2G_KP15dtI-_JS4_wSEXJOhIkEAeFivyVJ-jy9rnfpV7RkzCnjW5ks216og0tgj1drjPK80QNcdKTdJAotjsiR0o2mcSB3Yn4GXQSiuRAs_iZ4iCCc6VEAPpprrIwgTXSMBhpFrYq_RtZLwKWkjJSxMyVMKfeKopU3sGbar1lOFZhOD6_PCVOs-qdwu8_jNX66_Hxkj097urG2BF4u0UqDBhtPXe3ZF96CV7r7fvGu2abt_VNHVmj716-qddGPWxt07v-n_fWsvSYsxQ0OgF9Zxj84YqSqZ80USgcUiKjlASRzrYFXcpR3cu9hghcckmMor_D_yjeqyGotIhBR9pKxAnUgFY8dgInwAl4xEgJBUxi8IwTSkrgV9iUSEaFQooU7Te_Y8vAU6S43VJUQl7cApOoh7s09MQlWIe77aYJDW1vkcE6Dydhw_Sl8F7mJAftdOgzzPosQN3RZlAfAe928vjNvN5fobcWekF_YgDzMiPVfLrTLOgy3GvwLld5ThFoEQwe1F5mdCXv5dgR7erMXYHepDlpj6CbKxK806xEMGuW3pNqt2yjjih7mr8itAGuwCsyJP4NcIHlqGQDAAA=,https://pic3.58cdn.com.cn/anjuke_58/c57a29d43f04aa6c9e5c756344893a25?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,孔小高,我爱我家,100,曹路
888,绿地逸湾三房高楼层南北通透家电齐全拎包入住,4200,华新    绿地逸湾,https://sh.58.com/zufang/82386347295453x.shtml?compressed_params=H4sIAAAAAAAAA1VSTXObMBD9N77RsAGDdfB07AhHHhwjXNmEXDJ8OMYiUmxkaODXd0mn7fSws9Lu6r3dtzLncg4z4rrujMD9_Qw8-94mM3dqAwBxJ9VHa47rcu4Qd-phwia-N3V8f2KqTJ-ubabnpqo-h393LIbpjHiTMrtlPz7apjjO7yc35PE8cO3cdqzMgTfLzcCxcpuARTLwp9k0z_PSnmTl662_HOfyc_J-POHz9_nd3Xgq3s9F_W06-1Z8qDvZqsv3W9acjre5Ga5wyZyyyaJk36Vvz0-7SvXRkwEyaCCdhmCjk7zkcgvPWQSXl5-HvfBzw4KUV22lql1lWGu1kh74YpXwLI10t40ME52CrdMwNXC2ThShGy23qYa81ImqtdRDE9AQ7ylnqm4YQbM7zvSG1zRG7gjzf72RNBasCDWzUy3tgcui5KDTRtCYC38RDGUQDJunx8itlsbNZ-bNWq4-Hx4uyePD_lRZe4a5W6gRi9e-t1_En-0CZz3tXtf-NVm_rG76HFdt76fr08o6dTvH9q__173UsTinsUCMRuIcIGoOW9By1CrYcFYMgqlQMBryLih513qKiUOzoINapqlK6MYwErXSPrR94Oh-Z7VsW2vY4mwUtRqxBOLomININaOoFWqEbzCGmtnISYEnZPPFN-p3rmM9-sypeaKhkXSDmoQGYyLw5YWugv1uXQVW6-zAihufREEVt5fcf5qyFLFFZxISm4RCc3ZizrahFrQWfzQ_Ha7Y27gv-O2xJ2mHPFExl-ES4weF_bbjfIyC6QvcIz00PeoMO4_3q6WqghFvtBF7MFJFPCleNfv6H7gTf7bu41fBwlyDteSwrvCPdDpZLZH1F-_U_8FmAwAA,https://pic1.58cdn.com.cn/anjuke_58/0f90d345b96bbd8d83a0c82da041aaf3?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,余文清,众典,33,华新
889,璟雲里(公寓住宅) 4室2厅2卫 122平 拎包入住,5000,朱家角    璟雲里(公寓住宅),https://sh.58.com/zufang/82451068483163x.shtml?compressed_params=H4sIAAAAAAAAA11S0W6rOBT8m7xxixMI8BCtmppdd6HYsA6EvkSAc0NM7KYQk8DX72lXuldaCQvwmTOemePhLDbIDxzH8QO0XPpobS_twHdcGyEUOIv2wwzHV7FZBe4KYGiJvMB2PHcxtJU-fZpKb-bWyHMFz8fvTejwbNtbiOpW_fNh-ua4WS5ucNbKs7310haWi1zHcgJhW4Hf_LTWlSvcxnEr5HmLShxu0_W4kY_F5XiC9svm6enrq7mcm-6H6_9oPtSTNOr6x63qT8fbZpg_0bVaib6ixW4sf-7fslZN9G1AwcxkkmqpVkwGSBOF9hVF1_d7vuNePZCwZK1pVZu1AzGWkThnz38WrCqpHhM6ED4qlKx6omZGXgsV4FjLr38uGFGdRuGoQxxpVAuNAsoknjWxqZZhzEJMob7ipEZa8kifuxSwMyc4ZpLHugiB00agK9Ikie61zhOsc3rZP-jL1qHD9kjV9nRZPr9crs-C_jWVXzXoB7wdqSk9nMa7ZVpP7N7vDxXf54fEB9Nm69f3bDbZp7V_jx7_w91AQ_6tmYBe0lCGmrgnGrTqWct61ByPPMQpn-5rQ0JkADdMYWpIk0OWozmLrWrxPBAsVGG1mvDYTIqC37SXkENRgzcbsqhRT2rIP6SgGTJL5p7YM0N1yQrIrQhmWBHUDho8ccJ9yE1oGVDgKUFDDiviCXsJrSjPRlNlb-tTf8KrSVrVzrP-Dif704VzYb5-L7GvwcdQYAFaOuD7xb2PS_DLYV76vzdJOtZhxBCPWdF0pioF7JVwH6iRPO_JujDbclQkq9mkSzbhlCE7-ub85m4OrICsth3cBx5_zWT3lh12HGbeqpihJDVTkvbPuOtJE_8Lymf-3mcDAAA=,https://pic2.58cdn.com.cn/anjuke_58/3c737f0f57730fd1c912f5ba3c781dca?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王登剑,皖美地产,32,朱家角
890,出门就是民生路地铁口 双南两房 采光好 可停车 随时看诚心租,5500,洋泾    巨杨小区 距6号线-民生路436m,https://sh.58.com/zufang/82388192561500x.shtml?compressed_params=H4sIAAAAAAAAA0XKPRKEIAxA4dtQJxAwKXKArT2AkxHGnwJ1kcLbr912b755bcuKLETEgt4zJvAgTBEQUcitR2_lkzUIRaYEEDgMktC11epydav6vLFvdfnT-2OM6LLdNh79OxcFZ3m6n7Po-QOrKljScwAAAA==,https://pic4.58cdn.com.cn/anjuke_58/704eb78794275390e13673444f9ca662?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,蒋长江 7日内实拍验真,我爱我家,90,洋泾
891,实拍徐泾新区朝南精装修，采光好押一付一近医大医院，随时看房。,1480,徐泾    徐泾新区,https://sh.58.com/zufang/82434828081245x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ6DMAxA0dtktoNN7MEH6MwBkEUioEOgDZHa25et69f7bc-GokQkijEKjhBBhRgQUSlsR2_lkW1QRkEeGFiBUgpt87q-ulf79Ode13-4dbrvkP3y6ejvpRgEz_P1PYudP6Mn3ppxAAAA,https://pic3.58cdn.com.cn/anjuke_58/f0ac430b7b53dda8e2748e18eff3cc92?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,赵威 7日内实拍验真,易居房友,0,徐泾
892,淞虹路地铁口，电梯5楼，南北两房一厅，超干净，价格实惠有钥匙,6800,北新泾    新泾八村 距2号线-淞虹路360m,https://sh.58.com/zufang/82435565327834x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7CMBAEf-P61jkTX3EPoOYB6IitxBROwLEEv8cdzWg00rSSFFGYOQq8j7iQJ4kcCICw2_be8jXpJAFCMmMeHOraZnV9dav6yOVT6rPU9R_HAQ7eJTvttvf3kpWcpfv5PbIeP_YyPex1AAAA,https://pic4.58cdn.com.cn/anjuke_58/54d2bc86abd58aa65606f2fe369251af?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,胡方方 7日内实拍验真,我爱我家,60,北新泾
893,实拍 8号线延吉中路地铁站附近整租一室户可领包入住 可养宠物,3500,黄兴    延吉三村 距8号线-延吉中路264m,https://sh.58.com/zufang/82441786450522x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8NsUxPsgQd07gMqqyCTBdISpOb3Zety0ul0Y88JWYiIBb1n3MCDMAVARCFX-xzlntNNgo-wIgaJKJsbVZu9p7ZUF-y7N7Pe7Fryb2uMFNhlPfXR5-dVEjjNz_M6Sjp-3gMZznwAAAA=,https://pic2.58cdn.com.cn/anjuke_58/121546562495cdf73145a8f460e37edc?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,申令其 7日内实拍验真,我爱我家,31,黄兴
894,（大悦城对面 ） 精装修交通便利采光好看房方便,5500,西藏北路    海联公寓 距8号线-曲阜路213m,https://sh.58.com/zufang/82420208484827x.shtml?compressed_params=H4sIAAAAAAAAA0WLSQ6DMAwAf5OzbUyID35Az31AZZqoRKrYQiTg9c2tt9FopuSoGISZgyBRQA8EErgHRBR201JLekTthKVVwAQw9J5cmWz-bNVmPfPdcEz5W_-2Lb5DdNEOey51fycFZ_F1XGvS9QeNCE43dgAAAA==,https://pic4.58cdn.com.cn/anjuke_58/d4fab4d363a928528d6d0ac0777ff8fd?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,樊晓亮 7日内实拍验真,居信地产,0,西藏北路
895,实拍新上 AB套两室 燃气做饭洗漱 可办居住证 看房随时,2000,西渡    萧塘尚乐苑 距5号线-萧塘1148m,https://sh.58.com/zufang/82432566209370x.shtml?compressed_params=H4sIAAAAAAAAA0XKPQ7CMAwG0NtkzpfYwR58AGYOgCwS0S79IY1Eb182xie9PleDKBGJIiVBiSmqEEcASmFaR2_3alkZnFhyvFEBcuiTL-99-GLfuY4_fxcoxKH64Y91fF7NYvD6PM6t2XYBbp_O-XAAAAA=,https://pic7.58cdn.com.cn/anjuke_58/4a0feedbe8fe16bb1f8a130a273cd3bc?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王礼 7日内实拍验真,沪尚易居,0,西渡
896,【人才公寓】地铁口精装大平层 全配 拎包入住 随时看,1800,浦江    联航路1688弄37号楼 距8号线-联航路955m,https://sh.58.com/zufang/82441511400413x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dsw28YQe-AAnXuAyioopAOhJQzp6Zut29eT_thyQlFmFkUiwQgEKhwAEZVd3ecot5y8BooLCAZUIUI3qrX1Pa2lPl_b1d9a2l-vJXofXLbD7vv8PEsCZ_lxnL2k_gMywj3AdgAAAA==,https://pic3.58cdn.com.cn/anjuke_58/0b4bd5b6d4bea3a0984f51e65b47d847?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,桂双 7日内实拍验真,智荟居,25,浦江
897,多轨交汇 实拍会铁小区 2室1厅1卫 电梯 55平 拎包,6500,西藏北路    会铁小区 距8号线-中兴路260m,https://sh.58.com/zufang/82439877468762x.shtml?compressed_params=H4sIAAAAAAAAA0XLQQ7CIBBG4duw5odhZBZzANcewIxCLIlpq5Skenq7c_fyJa-3oshCRFkQQgb74CVT8gCE3LSMXs9Fo6RADD5BEiKL65PNj9ewWff2PfJW23P89Vg4Aq7YZpdlvO9VvbNy3T5r1fUHmMWqLnYAAAA=,https://pic3.58cdn.com.cn/anjuke_58/947c1a83000ccf3f35c58e3c06f4ef34?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,杨世虎 7日内实拍验真,居信地产,33,西藏北路
898,延长中路451弄 居家1房 地铁一号线 上海十院久光大宁国际,3600,延长路    延长中路451弄小区 距1号线-延长路426m,https://sh.58.com/zufang/82439975541211x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8NsOybBgx-QuQ-orIBKpYqkIQz8PnTqdLqTrr6jYhBmDoJEAWcgkMAeEFHY5b3VtEadxBMvTORpEBdXs5XXt1nRbmX7yaf94zjmCbyLdtljb-eWFJzF59WPpMcN3KYzzHUAAAA=,https://pic1.58cdn.com.cn/anjuke_58/5e108e8641184e30d37ae14f056f324e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张云 7日内实拍验真,雪创物业,95,延长路
899,一楼带大院子，随时看房可办居住证，拎包入住，大客厅可养宠物,4000,北蔡    由由一村 距7号线-杨高南路857m,https://sh.58.com/zufang/82434520739547x.shtml?compressed_params=H4sIAAAAAAAAA0XKsRHCMAwF0G1c6xvJsQoNQM0AnIh9xE0ScFxke9LRvnu9FUNWZs6KGDMSRdLMQgCUw7KNXu_FbiqYpkQguR4j9MXX92f4aq_aZm9_uDZEUih--GMb37kaBS_P49yr7T-wmMMmcQAAAA==,https://pic2.58cdn.com.cn/anjuke_58/a7e731d7f8322fecaaaa05fe30d3d153?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,沈盼成 7日内实拍验真,我爱我家,80,北蔡
900,有钥匙随时看，价格好谈。手头多套本小区房子，地铁武宁路在楼下,5200,长寿路    大众河滨酒店公寓 距13号线-武宁路56m,https://sh.58.com/zufang/81593636935515x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7CMBAEf-Paa2-su-IeQM0D0Cm2CBJKAo4Lfk-o6Eajmf6oBlGSokhJUGKKKpwiAGVYttHbpVoWEkwiuWieBKEvvt5fw1ebf9TP8Dn-9lzAglD98Os23nOzGLzejs_ebP8CNa82anYAAAA=,https://pic5.58cdn.com.cn/anjuke_58/34d9d7058998ebe713d9c49da0f5a810?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,江从喜 7日内实拍验真,我爱我家,47,长寿路
901,安亭瑞仕锦庭，精装2房，居家配置，保养好，第一次出租，有钥匙,4000,安亭    安亭瑞仕锦庭 距11号线-上海汽车城1796m,https://sh.58.com/zufang/82431321801949x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ7DIAwAwN8wY2Mse_ADOvcBlVUQyULSAkN_32xZTzf2YiBKRKKAKMARowrlCABKYTvWqI9iSTMk5kycUVFSGJv39lnezfvce7vh2qzKofj057G-72oxeHnN31nt_APqWs69cQAAAA==,https://pic5.58cdn.com.cn/anjuke_58/47b2ef1045f06d9d184af60be1545f14?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈明莉 7日内实拍验真,悟空找房,27,安亭
902,和欣国际花园(公寓住宅) 通风好 70平 可短租,6300,共康    和欣国际花园(公寓住宅) 距1号线-呼兰路637m,https://sh.58.com/zufang/82441153612381x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ7DIAxA0dsw245B9uADdO4BKqsgEkWCtISht0-2jv_pjy0bijKzKBIJJiBQ4QiIqBzWPkd5ZFs0UmQFFEoUlxjG6q1-pjervdX9jj_dP2IiDtlPf_b5fReD4Pl1_o5ixwXuLUQLdAAAAA==,https://pic5.58cdn.com.cn/anjuke_58/e317f08b7fd49d085b29a9cedc99166f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,程丹 7日内实拍验真,易居房友,21,共康
903,近地铁 广场旁 居家一房 采光好 价可谈 办证好停车 随时看,3500,曹路    佳伟景苑 距9号线-曹路1881m,https://sh.58.com/zufang/82432933497181x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ6DMAwAwN9kjh07tQc_oHMfUFkkKpUQgYYM_T1sjCdd_xYDUSISBUSBHDGqEEcAUApzG70-iyVl4AcKJc4KGUOfff3sw1ebvC3j9pUzJg7FD3-18ZuqxeDlffy3atsJS3j2j3AAAAA=,https://pic8.58cdn.com.cn/anjuke_58/90b689217310096e41cb31ea8023baad?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,占欣瑶 7日内实拍验真,我爱我家,0,曹路
904,中瀛建德苑 2室2厅2卫 87平 拎包入住,2800,城桥    中瀛建德苑,https://sh.58.com/zufang/82428683595227x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dsw22CIPfgAnXuAygoosIQkhKG3b7ZuX0_6o2VFFiJiQe8ZE3gQpgiIKORqn6O8sgaJCJ45JgyUErtRbd_OabuutTzVrP_tGRYgdtlue_d5rUXBWf7c36Po8QM2n4TldAAAAA==,https://pic7.58cdn.com.cn/anjuke_58/a979e114e139be4cab88184bd7a2d597?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,龚圆 7日内实拍验真,21世纪不动产,68,城桥
905,南郊花园居家1房，可办居住证,3900,周浦    南郊花园(北区) 距18号线-周浦850m,https://sh.58.com/zufang/82384825296989x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ7CMBAEwN-4vnU2lq-4B6TmAeiELUKTODgu4PWkox1NfxVDVpJZEWNGkiiaOQsAZVj30etSbFLOBFUpEMQU-urb8xi-2fc6bfzh2kCaUih--m0f70c1CV7u56dVaz8Y48HAcgAAAA==,https://pic3.58cdn.com.cn/anjuke_58/c485dd337c105c2a7ffb7d93543da740?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,刘宗豪 7日内实拍验真,我爱我家,14,周浦
906,独厨独卫，拎包入住精装修！家具家电齐全采光极好！朝南一室户！,2700,漕河泾    航天新苑 距9号线-漕河泾开发区206m,https://sh.58.com/zufang/82422699858906x.shtml?compressed_params=H4sIAAAAAAAAA0XMPQ7DIAxA4dsw2-Yn9uADdO4BKiugkA6QljDk9s3W9UnfG3tWZAkhsCARYwIC4RABESW42ucoj6xeIlAi8Qsv4CO4Ua1tn2lNV-u1vPe2_dsN0r1x2U579vldi4Kz_Dqvo-jxA4NUyep0AAAA,https://pic6.58cdn.com.cn/anjuke_58/4a395f60bd596378c3b5328d7e21b068?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张珂 7日内实拍验真,易居房友,38,漕河泾
907,金地天地云墅 洋房 私人花园120平 拎包入住 有车位,9800,顾村    金地天地云墅(公寓住宅),https://sh.58.com/zufang/82432777858781x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ7DMAhA0dt4BgwRDBygcw9QWbEVd3HSOgy9fbNl-cPTn-_qqMbMakikuACBKQsgonHqe8z2qJ5NUISMUK9mSLOXsX2iDN9ijTH7Lde-ZJFUy1mee3zX5pBKfZ2_o_nxB1tkAJNyAAAA,https://pic6.58cdn.com.cn/anjuke_58/07a34ef766368024ad735056a87f3b36?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,胡玛丽 7日内实拍验真,永昊,93,顾村
